City_names,Years,Asian_num,Asian_per,Latino_num,Latino_per,States,Black_num,A2B,L2B
San Francisco,.15% sample,NA,NA,82797,11.56911047,CA,,,
San Francisco,.5% sample,NA,NA,69633,9.729709337,CA,,,
San Francisco,1960,58236,7.866370577,NA,NA,CA,,,
San Francisco,    5% sample 2 ,NA,NA,15920,2.509235095,CA,,,
San Jose,1990,152815,19.53536474,208388,26.63963347,CA,491280,0.31105479563589,0.424173587363622
San Jose,.Sample,152926,19.55012944,204012,26.08098693,CA,,,
San Jose,1980,51961,8.255089428,140529,22.3259649,CA,463344,0.112143461445492,0.3032930177147
San Jose,.Sample,53205,8.452724794,140318,22.29244315,CA,,,
San Jose,.15% sample,NA,NA,85478,19.12152564,CA,,,
San Jose,.5% sample,NA,NA,67495,15.24811079,CA,,,
San Jose,1960,4276,2.094066485,NA,NA,CA,,,
Santa Ana,1990,28585,9.731328853,191383,65.15343397,CA,199727,0.143120359290431,0.958222974360001
Santa Ana,.Sample,28466,9.690817112,189967,64.67137828,CA,,,
Santa Ana,1980,10631,5.218616387,90646,44.49691478,CA,132072,0.080493972984433,0.68633775516385
Santa Ana,.Sample,13641,6.69618532,90652,44.4998601,CA,,,
Santa Ana,.15% sample,NA,NA,38505,24.60650678,CA,,,
Santa Ana,.5% sample,NA,NA,34664,22.13523541,CA,,,
Santa Ana,1960,650,0.647732935,NA,NA,CA,,,
Santa Clarita,1990,4607,4.163879901,14771,13.35026482,CA,96555,0.04771373828388,0.152980166744343
Santa Clarita,.Sample,4575,4.134957792,14564,13.16317492,CA,,,
Santa Clarita,Santa Rosa,NA,NA,NA,NA,CA,,,
Santa Rosa,1990,3811,3.363250466,10727,9.466698437,CA,101270,0.037632072677002,0.105924755603831
Santa Clarita,.Sample,3837,3.386195759,10565,9.323731611,CA,,,
Santa Rosa,1980,1249,1.499039846,4697,5.637301968,CA,77613,0.016092664888614,0.06051821215518
Santa Clarita,.Sample,1433,1.71987518,4690,5.628900624,CA,,,
Santa Clarita,.15% sample,NA,NA,1914,3.829608436,CA,,,
Santa Clarita,.5% sample,NA,NA,1270,2.539695237,CA,,,
Santa Clarita,1960,122,0.393205917,NA,NA,CA,,,
Simi Valley,1990,5474,5.462147141,12707,12.67948552,CA,88345,0.061961627709548,0.143833833267304
Simi Valley,.Sample,5381,5.369348514,12522,12.4948861,CA,,,
Simi Valley,1980,1703,2.197419355,7219,9.31483871,CA,71672,0.02376102243554,0.100722736912602
Simi Valley,.Sample,1704,2.198709677,7195,9.283870968,CA,,,
Simi Valley,.15% sample,NA,NA,4418,7.820853248,CA,,,
Simi Valley,.5% sample,NA,NA,3519,6.2322896,CA,,,
Simi Valley,1960,NA,NA,NA,NA,CA,,,
Stockton,1990,48087,22.79620561,52653,24.96077139,CA,121372,0.396195168572653,0.433815047951752
Stockton,.Sample,48135,22.81896057,50370,23.8784885,CA,,,
Stockton,1980,13926,9.297698609,33050,22.06584368,CA,97957,0.142164419081842,0.33739293771757
Stockton,.Sample,15040,10.04146109,33151,22.13327636,CA,,,
Stockton,.15% sample,NA,NA,18828,17.53938163,CA,,,
Stockton,.5% sample,NA,NA,18068,16.78495782,CA,,,
Stockton,1960,6178,7.157006986,NA,NA,CA,,,
Sunnyvale,1990,22655,19.32542289,15444,13.17421457,CA,83972,0.269792311722955,0.183918449006812
Sunnyvale,.Sample,22724,19.38428205,15030,12.82105964,CA,,,
Sunnyvale,1980,11254,10.55544092,12288,11.5252584,CA,86279,0.130437302240406,0.142421678508096
Sunnyvale,.Sample,11432,10.72239209,12345,11.57872029,CA,,,
Sunnyvale,.15% sample,NA,NA,10927,11.473241,CA,,,
Sunnyvale,.5% sample,NA,NA,8189,8.583137682,CA,,,
Sunnyvale,1960,773,1.461302885,NA,NA,CA,,,
Thousand Oaks,1990,4990,4.781892058,10019,9.60115762,CA,94332,0.052898274180554,0.106209981766527
Thousand Oaks,.Sample,4925,4.719602883,9871,9.45932996,CA,,,
Thousand Oaks,1980,2003,2.59886859,4469,5.798474154,CA,71949,0.027839163852173,0.062113441465483
Thousand Oaks,.Sample,2047,2.655958065,4441,5.762144488,CA,,,
Thousand Oaks,.15% sample,NA,NA,2840,7.896127005,CA,,,
Thousand Oaks,.5% sample,NA,NA,1225,3.371497771,CA,,,
Thousand Oaks,1960,NA,NA,NA,NA,CA,,,
Torrance,1990,29097,21.85985711,13398,10.06558633,CA,97144,0.299524417359796,0.137918965659228
Torrance,.Sample,29105,21.86586731,13179,9.901057044,CA,,,
Torrance,1980,13663,10.51962951,10839,8.345331496,CA,109002,0.125346323920662,0.099438542412066
Torrance,.Sample,13875,10.68285584,10912,8.401536791,CA,,,
Torrance,.15% sample,NA,NA,9979,7.419717011,CA,,,
Torrance,.5% sample,NA,NA,6537,4.857189562,CA,,,
Torrance,1960,1247,1.234763494,NA,NA,CA,,,
Vallejo,1990,25063,22.95167538,11777,10.7848973,CA,55100,0.45486388384755,0.213738656987296
Vallejo,.Sample,25101,22.98647424,11201,10.25741994,CA,,,
Vallejo,1980,10017,12.47400471,6823,8.496569244,CA,51014,0.196357862547536,0.133747598698397
Vallejo,.Sample,10179,12.67574063,6712,8.358342777,CA,,,
Vallejo,.15% sample,NA,NA,4037,6.097358365,CA,,,
Vallejo,.5% sample,NA,NA,2935,4.398123867,CA,,,
Vallejo,1960,1690,2.776089492,NA,NA,CA,,,
Ontario,1970,215,0.335319255,NA,NA,CA,,,
Escondido,1970,135,0.366927593,NA,NA,CA,,,
San Bernadino,1970,415,0.398077716,NA,NA,CA,,,
Citrus Heights ,1970,92,0.422794118,NA,NA,CA,,,
Simi Valley,1970,291,0.515372627,NA,NA,CA,,,
Pomona,1970,519,0.593930239,NA,NA,CA,,,
Santa Clarita,1970,307,0.613926329,NA,NA,CA,,,
Modesto,1970,406,0.657894737,NA,NA,CA,,,
Rancho Cucamonga,1970,1023,0.730250055,NA,NA,CA,,,
Thousand Oaks,1970,283,0.778884791,NA,NA,CA,,,
Glendale,1970,1106,0.833132458,NA,NA,CA,,,
El Monte,1970,596,0.853415811,NA,NA,CA,,,
Santa Ana,1970,1540,0.983390911,NA,NA,CA,,,
Orange,1970,787,1.01713754,NA,NA,CA,,,
Concord,1970,950,1.11549481,NA,NA,CA,,,
Bakersfield,1970,784,1.127814141,NA,NA,CA,,,
Garden Grove,1970,1389,1.133655447,NA,NA,CA,,,
Anaheim,1970,1904,1.142164714,NA,NA,CA,,,
Huntington Beach,1970,1483,1.278889272,NA,NA,CA,,,
Fullerton,1970,1181,1.376039895,NA,NA,CA,,,
Inglewood,1970,1339,1.488025782,NA,NA,CA,,,
Oceanside,1970,703,1.736059663,NA,NA,CA,,,
Fremont,1970,1953,1.936174642,NA,NA,CA,,,
Long Beach,1970,6947,1.937077737,NA,NA,CA,,,
Fresno,1970,3261,1.964789242,NA,NA,CA,,,
Chula Vista,1970,1468,2.161971105,NA,NA,CA,,,
San Diego,1970,15574,2.235174068,NA,NA,CA,,,
Hayward,1970,2200,2.364117002,NA,NA,CA,,,
Oxnard,1970,1868,2.622674623,NA,NA,CA,,,
San Jose,1970,12170,2.730052335,NA,NA,CA,,,
East Los Angeles ,1970,2950,2.808641094,NA,NA,CA,,,
Pasadena,1970,3308,2.918986649,NA,NA,CA,,,
Torrance,1970,4434,3.294596683,NA,NA,CA,,,
Los Angeles,1970,101615,3.608409051,NA,NA,CA,,,
Sunnyvale,1970,3499,3.667407345,NA,NA,CA,,,
Vallejo,1970,2721,4.077442944,NA,NA,CA,,,
Oakland,1970,17373,4.804998327,NA,NA,CA,,,
Salinas,1970,3378,5.735533822,NA,NA,CA,,,
Sacramento,1970,16553,6.506349911,NA,NA,CA,,,
Berkeley,1970,8578,7.349463655,NA,NA,CA,,,
Stockton,1970,8458,7.85738174,NA,NA,CA,,,
San Francisco,1970,95095,13.28747446,NA,NA,CA,,,
Aurora,1990,8376,3.771223261,14768,6.649167278,CO,25394,0.329841694888556,0.581554697960148
Aurora,.Sample,8107,3.649993247,14343,6.457611094,CO,,,
Aurora,1980,3330,2.099780563,7978,5.030645446,CO,10889,0.305813205987694,0.732665993204151
Aurora,.Sample,3462,2.183015108,8176,5.155497263,CO,,,
Aurora,.15% sample,NA,NA,3830,5.11902057,CO,,,
Aurora,.5% sample,NA,NA,2603,3.479062805,CO,,,
Aurora,1960,246,0.506715004,NA,NA,CO,,,
Colorado Springs,1990,6845,2.434730028,25662,9.127836665,CO,19746,0.34665248657956,1.29960498328775
Colorado Springs,.Sample,6631,2.358611368,25021,8.89983638,CO,,,
Colorado Springs,1980,3144,1.461306066,18268,8.490820358,CO,11961,0.262854276398294,1.52729704874174
Colorado Springs,.Sample,3494,1.623983267,18392,8.548454567,CO,,,
Colorado Springs,.15% sample,NA,NA,10034,7.429345693,CO,,,
Colorado Springs,.5% sample,NA,NA,8350,6.182483211,CO,,,
Colorado Springs,1960,202,0.287773884,NA,NA,CO,,,
Denver,1990,11005,2.353456941,107382,22.96400847,CO,60046,0.183276154947873,1.78832894780668
Denver,.Sample,10763,2.301704412,106554,22.78693783,CO,,,
Denver,1980,7025,1.426787038,92348,18.75600418,CO,59252,0.118561398771349,1.55856342401944
Denver,.Sample,8934,1.81450753,92257,18.73752196,CO,,,
Denver,.15% sample,NA,NA,78175,15.18910853,CO,,,
Denver,.5% sample,8446,NA,68814,13.37030143,CO,,,
Denver,1960,3609,0.730733953,NA,NA,CO,,,
Lakewood,1990,2435,1.925190345,11506,9.097018525,CO,1316,1.85030395136778,8.74316109422492
Lakewood,.Sample,2623,2.073829271,10899,8.617104545,CO,,,
Lakewood,1980,1446,1.281233386,6624,5.869218501,CO,581,2.48881239242685,11.4010327022375
Lakewood,.Sample,1503,1.331738437,6675,5.91440723,CO,,,
Lakewood,.15% sample,NA,NA,3489,3.76152229,CO,,,
Lakewood,.5% sample,NA,NA,2374,2.558548072,CO,,,
Lakewood,1960,37,0.191333126,NA,NA,CO,,,
Pueblo,1990,622,0.630575831,38969,39.50628548,CO,2147,0.289706567303214,18.1504424778761
Pueblo,.Sample,691,0.70052717,38823,39.35827251,CO,,,
Pueblo,1980,436,0.428770922,36078,35.4798104,CO,2146,0.203168685927307,16.81174277726
Pueblo,.Sample,516,0.507444486,36060,35.46210884,CO,,,
Pueblo,.15% sample,NA,NA,27627,28.34905031,CO,,,
Pueblo,.5% sample,NA,NA,26969,27.67385304,CO,,,
Pueblo,1960,215,0.235794738,NA,NA,CO,,,
Pueblo,1970,194,0.199070321,NA,NA,CO,,,
Colorado Springs,1970,532,0.393899008,NA,NA,CO,,,
Lakewood,1970,397,0.427861662,NA,NA,CO,,,
Denver,1970,3501,0.680231135,NA,NA,CO,,,
Aurora,1970,536,0.714914504,NA,NA,CO,,,
Bridgeport ,1990,3288,2.320624479,37547,26.50014822,CT,37684,0.087251884088738,0.996364504829636
Bridgeport ,.Sample,3019,2.130768036,35840,25.29537146,CT,,,
Bridgeport ,1980,778,0.545788728,26677,18.71466053,CT,29898,0.026021807478761,0.892267041273664
Bridgeport ,.Sample,1241,0.870596158,26905,18.8746089,CT,,,
Bridgeport ,.15% sample,NA,NA,14103,9.009083824,CT,,,
Bridgeport ,.5% sample,NA,NA,13756,8.787418073,CT,,,
Bridgeport ,1960,102,0.065072601,NA,NA,CT,,,
Hartford ,1990,2024,1.448414544,44137,31.58531262,CT,54338,0.037248334498877,0.812267657992565
Hartford ,.Sample,2122,1.518545288,43372,31.03786345,CT,,,
Hartford ,1980,849,0.622470526,27898,20.45427884,CT,46186,0.018382193738362,0.604035855021002
Hartford ,.Sample,918,0.673060004,27724,20.32670538,CT,,,
Hartford ,.15% sample,NA,NA,11942,7.557414709,CT,,,
Hartford ,.5% sample,NA,NA,11681,7.392242607,CT,,,
Hartford ,1960,130,0.080158838,NA,NA,CT,,,
New Haven,1990,3141,2.407376182,17243,13.21565982,CT,47157,0.066607290540111,0.36565091078737
New Haven,.Sample,3243,2.485552677,16350,12.53123228,CT,,,
New Haven,1980,1363,1.080811044,10042,7.962952684,CT,40235,0.033875978625575,0.24958369578725
New Haven,.Sample,1385,1.09825627,10138,8.039077306,CT,,,
New Haven,.15% sample,NA,NA,4916,3.56953551,CT,,,
New Haven,.5% sample,NA,NA,4717,3.42504048,CT,,,
New Haven,1960,325,0.21374829,NA,NA,CT,,,
New London ,1990,614,2.151366503,3459,12.11983181,CT,4807,0.127730393176617,0.71957561888912
New London ,.Sample,669,2.344078486,3381,11.84653118,CT,,,
New London ,1980,356,1.234311074,1828,6.337979336,CT,4295,0.082887077997672,0.425611175785797
New London ,.Sample,416,1.44234103,1624,5.630677484,CT,,,
New London ,.15% sample,NA,NA,881,2.788945519,CT,,,
New London ,.5% sample,NA,NA,937,2.966222419,CT,,,
New London ,1960,291,0.851325259,NA,NA,CT,,,
Stamford  ,1990,2811,2.601428889,10562,9.774561339,CT,19217,0.146276734141645,0.549617526148723
Stamford  ,.Sample,2310,2.13778041,9845,9.11101651,CT,,,
Stamford  ,1980,1350,1.317677374,5762,5.624042244,CT,15341,0.087999478521609,0.375594811290007
Stamford ,.Sample,1282,1.251305477,6004,5.860248114,CT,,,
Stamford ,.15% sample,NA,NA,4129,3.793363222,CT,,,
Stamford ,.5% sample,NA,NA,3760,3.454358371,CT,,,
Stamford ,1960,160,0.172575583,NA,NA,CT,,,
Waterbury  ,1990,787,0.722276778,14578,13.37909894,CT,14133,0.055685275596123,1.0314865916649
Waterbury  ,.Sample,768,0.704839346,13902,12.75869348,CT,,,
Waterbury  ,1980,323,0.31278446,6912,6.69339376,CT,12023,0.026865175081095,0.574898111952092
Waterbury ,.Sample,382,0.369918463,6862,6.644975113,CT,,,
Waterbury ,.15% sample,NA,NA,3987,3.690573164,CT,,,
Waterbury ,.5% sample,NA,NA,2902,2.686241114,CT,,,
Waterbury  ,1960,50,-,NA,NA,CT,,,
Waterbury ,1970,140,0.129590033,NA,NA,CT,,,
Bridgeport ,1970,241,0.153952294,NA,NA,CT,,,
Hartford ,1970,411,0.260098597,NA,NA,CT,,,
Stamford ,1970,361,0.33180757,NA,NA,CT,,,
New Haven,1970,679,0.493075878,NA,NA,CT,,,
New London ,1970,428,1.353145748,NA,NA,CT,,,
Washington DC,1990,11214,1.847750865,32710,5.389685286,DC,399604,0.028062782154333,0.081856037477102
New Castle,1970,6,0.124636477,NA,NA,DE,,,
Washington DC,1980,6636,1.03958278829388,17679,2.7695575820144,DC,448906,0.014782604821499,0.039382409680423
Dover,1990,549,1.986970684,778,2.815779949,DE,8544,0.064255617977528,0.091058052434457
Dover,.Sample,476,1.729085691,859,3.120345817,DE,,,
Dover,1980,360,1.531133038,436,1.854372235,DE,6720,0.053571428571429,0.064880952380952
Dover,.Sample,283,1.204050374,379,1.612491491,DE,,,
Dover,.15% sample,NA,NA,196,1.120768527,DE,,,
Dover,.5% sample,NA,NA,94,0.537511436,DE,,,
Dover,1960,NA,NA,NA,NA,DE,,,
Newark,1990,883,3.518208622,370,1.474221053,DE,1433,0.616189811584089,0.258199581297976
Newark,.Sample,968,3.856881026,372,1.482189816,DE,,,
Newark,1980,359,1.421951123,322,1.275399057,DE,1091,0.329055912007333,0.295142071494042
Newark,.Sample,418,1.655642255,244,0.96645146,DE,,,
Newark,.15% sample,NA,NA,286,1.381509033,DE,,,
Newark,.5% sample,NA,NA,276,1.333204521,DE,,,
Newark,1960,23,0.20168362,NA,NA,DE,,,
New Castle,1990,9,0.186065743,61,1.26111226,DE,817,0.011015911872705,0.074663402692779
New Castle,.Sample,25,0.516849287,82,1.695265661,DE,,,
New Castle,1980,15,0.305685755,30,0.61137151,DE,611,0.02454991816694,0.049099836333879
New Castle,.Sample,56,1.141226819,32,0.652129611,DE,,,
New Castle,1960,NA,NA,NA,NA,DE,,,
Wilmington,1990,315,0.440380825,5072,7.090830293,DE,37446,0.008412113443358,0.135448378999092
Wilmington,.Sample,332,0.464147409,4809,6.723147255,DE,,,
Wilmington,1980,212,0.302015813,3424,4.877840302,DE,35858,0.005912209269898,0.095487757264767
Wilmington,.Sample,140,0.199444405,3307,4.711161764,DE,,,
Wilmington,.15% sample,NA,NA,1745,2.170911036,DE,,,
Wilmington,.5% sample,NA,NA,2190,2.724524452,DE,,,
Wilmington,1960,112,0.116877289,NA,NA,DE,,,
Wilmington,1970,143,0.177891673,NA,NA,DE,,,
Dover,1970,80,0.457456542,NA,NA,DE,,,
Newark,1970,138,0.664835959,NA,NA,DE,,,
Hialeah,1970,124,0.121215676,NA,NA,FL,,,
Fort Lauderdale,1970,170,0.121785228,NA,NA,FL,,,
St. Petersburg,1970,279,0.129028081,NA,NA,FL,,,
Fort Lauderdale,1990,1297,0.868272893,10681,7.150364514,FL,41995,0.030884629122515,0.254339802357423
Fort Lauderdale,.Sample,1125,0.753127992,10574,7.078733674,FL,,,
Fort Lauderdale,1980,656,0.42797774,6402,4.176697395,FL,32225,0.020356865787432,0.19866563227308
Fort Lauderdale,.Sample,685,0.446897488,6267,4.088622708,FL,,,
Fort Lauderdale,.15% sample,NA,NA,3076,2.203912015,FL,,,
Fort Lauderdale,.5% sample,NA,NA,2684,1.923049366,FL,,,
Fort Lauderdale,1960,48,0.057383321,NA,NA,FL,,,
Hialeah,1990,1013,0.538818323,164652,87.57898768,FL,3636,0.278602860286029,45.2838283828383
Hialeah,.Sample,993,0.528180251,164630,87.5672858,FL,,,
Hialeah,1980,566,0.389662247,107908,74.2891762,FL,2143,0.264115725618292,50.3537097526832
Hialeah,.Sample,828,0.570035937,107889,74.27609567,FL,,,
Hialeah,.15% sample,NA,NA,45471,44.53138772,FL,,,
Hialeah,.5% sample,NA,NA,43646,42.7440995,FL,,,
Hialeah,1960,54,0.080630711,NA,NA,FL,,,
Hollywood,1990,1611,1.323779551,14430,11.85731776,FL,10365,0.155426917510854,1.39218523878437
Hollywood,.Sample,1615,1.327066403,14237,11.69872717,FL,,,
Hollywood,1980,687,0.566257016,6388,5.265283582,FL,4968,0.138285024154589,1.28582930756844
Hollywood,.Sample,649,0.534935668,6332,5.219125805,FL,,,
Hollywood,.15% sample,NA,NA,3730,3.483019115,FL,,,
Hollywood,.5% sample,NA,NA,2086,1.947876105,FL,,,
Hollywood,1960,34,0.096489485,NA,NA,FL,,,
Jacksonville,1990,12182,1.917730586,16455,2.590400327,FL,160283,0.076003069570697,0.102662166293369
Jacksonville,.Sample,11791,1.856178077,15572,2.451395558,FL,,,
Jacksonville,1980,5240,0.968719959,9775,1.807106411,FL,137324,0.038157933063412,0.071182022079171
Jacksonville,.Sample,5485,1.014013163,9879,1.826332914,FL,,,
Jacksonville,.15% sample,NA,NA,7007,1.324912785,FL,,,
Jacksonville,.5% sample,NA,NA,8674,1.641680593,FL,,,
Jacksonville,1960,140,0.069641347,NA,NA,FL,,,
Key West,1990,349,1.405444588,4097,16.49887242,FL,2579,0.135323768902675,1.58860023264831
Key West,.Sample,358,1.441688144,3951,15.91092139,FL,,,
Key West,1980,410,1.68156837,4886,20.03937331,FL,2790,0.146953405017921,1.75125448028674
Key West,.Sample,483,1.980969568,4959,20.33877451,FL,,,
Key West,.15% sample,NA,NA,6685,24.45403665,FL,,,
Key West,.5% sample,NA,NA,3293,12.04594506,FL,,,
Key West,1960,131,0.38579338,NA,NA,FL,,,
Miami,1990,2272,0.633666901,223964,62.464161,FL,98207,0.023134807091144,2.28052990112721
Miami,.Sample,2151,0.599919676,223438,62.31745819,FL,,,
Miami,1980,1858,0.535655082,194037,55.94020729,FL,87110,0.021329353690736,2.22749397313741
Miami,.Sample,2050,0.591008029,194185,55.98287518,FL,,,
Miami,.15% sample,NA,NA,151914,45.33907157,FL,,,
Miami,.5% sample,NA,NA,149305,44.71749255,FL,,,
Miami,1960,424,0.145360796,NA,NA,FL,,,
Orlando,1990,2564,1.556836053,14401,8.744148203,FL,44303,0.057874184592466,0.325056993883033
Orlando,.Sample,2516,1.527690916,14121,8.574134906,FL,,,
Orlando,1980,935,0.728811842,5024,3.916096998,FL,38429,0.024330583673788,0.130734601472846
Orlando,.Sample,782,0.609551722,5313,4.141366113,FL,,,
Pensacola,1970,82,0.137798914,NA,NA,FL,,,
Orlando,.15% sample,NA,NA,2085,2.106550007,FL,,,
Orlando,.5% sample,NA,NA,2162,2.184345858,FL,,,
Orlando,1960,57,0.064673512,NA,NA,FL,,,
Pensacola,1990,908,1.561076249,922,1.585145706,FL,18557,0.048930322789244,0.049684755078946
Pensacola,.Sample,967,1.66251182,994,1.708931488,FL,,,
Pensacola,1980,611,1.0604141,802,1.391901977,FL,19537,0.03127399293648,0.041050314787327
Pensacola,.Sample,676,1.17322411,753,1.306860584,FL,,,
Pensacola,.15% sample,NA,NA,1093,1.833492695,FL,,,
Pensacola,.5% sample,NA,NA,1014,1.700971265,FL,,,
Pensacola,1960,33,0.05814773,NA,NA,FL,,,
St. Petersburg,1990,3967,1.662413202,6255,2.621223741,FL,46726,0.084899199589094,0.133865513846681
St. Petersburg,.Sample,4340,1.818722787,5693,2.385711711,FL,,,
St. Petersburg,1980,1284,0.538033162,4243,1.777939802,FL,41000,0.031317073170732,0.103487804878049
St. Petersburg,.Sample,1389,0.582031201,4290,1.797634163,FL,,,
St. Petersburg,.15% sample,NA,NA,2274,1.052295476,FL,,,
St. Petersburg,.5% sample,NA,NA,3203,1.482191033,FL,,,
St. Petersburg,1960,66,-,NA,NA,FL,,,
Tallahassee,1990,2189,1.754385965,3738,2.995840446,FL,36298,0.060306352967106,0.102980880489283
Tallahassee,.Sample,2208,1.769613618,3878,3.108044208,FL,,,
Tallahassee,1980,561,0.687938392,1481,1.816108304,FL,25930,0.021635171615889,0.057115310451215
Tallahassee,.Sample,594,0.728405356,1452,1.780546427,FL,,,
Tallahassee,.15% sample,NA,NA,1276,1.768782922,FL,,,
Tallahassee,.5% sample,NA,NA,1501,2.080676462,FL,,,
Tallahassee,1960,47,0.097563001,NA,NA,FL,,,
Tampa,1990,3794,1.354927415,42009,15.00241059,FL,70131,0.054098758038528,0.599007571544681
Tampa,.Sample,3948,1.409924468,41247,14.73028231,FL,,,
Tampa,1980,1903,0.700861437,35982,13.25191604,FL,63835,0.029811232082713,0.563671966789379
Tampa,.Sample,1894,0.697546801,35781,13.17788917,FL,,,
Tampa,.15% sample,NA,NA,40349,14.52719732,FL,,,
Tampa,.5% sample,NA,NA,28495,10.25095872,FL,,,
Tampa,1960,112,-,NA,NA,FL,,,
Tampa,1970,417,0.150125825,NA,NA,FL,,,
Orlando,1970,159,0.160596327,NA,NA,FL,,,
Hollywood,1970,185,0.173102655,NA,NA,FL,,,
Tallahassee,1970,209,0.290693631,NA,NA,FL,,,
Miami,1970,976,0.29146596,NA,NA,FL,,,
Jacksonville,1970,1924,0.363797945,NA,NA,FL,,,
Key West,1970,326,1.182744984,NA,NA,FL,,,
Atlanta,1970,628,0.126365014,NA,NA,GA,,,
Atlanta,1990,3498,0.887778954,7525,1.909816074,GA,264262,0.013236863415853,0.028475528074411
Atlanta,.Sample,3327,0.844379811,7640,1.939002632,GA,,,
Atlanta,1980,2000,0.470563877,5842,1.374517084,GA,282911,0.007069361035803,0.02064960358558
Atlanta,.Sample,2001,0.470799159,5750,1.352871145,GA,,,
Atlanta,.15% sample,NA,NA,5074,1.02083107,GA,,,
Atlanta,.5% sample,NA,NA,7417,1.49272956,GA,,,
Atlanta,1960,191,-,NA,NA,GA,,,
Augusta,1990,273,0.61157284,336,0.752705034,GA,24993,0.010923058456368,0.013443764253991
Augusta,.Sample,315,0.705660969,468,1.048410583,GA,,,
Augusta,1980,211,0.44391147,457,0.961457544,GA,25406,0.008305124773676,0.017987876879477
Augusta,.Sample,196,0.412353783,345,0.725826811,GA,,,
Augusta,.15% sample,NA,NA,363,0.606374449,GA,,,
Augusta,.5% sample,NA,NA,278,0.464385941,GA,,,
Augusta,1960,170,0.240704556,NA,NA,GA,,,
Columbus  ,1990,2508,1.40361874,5290,2.960583386,GA,68157,0.036797394251508,0.077614918497
Columbus ,.Sample,2465,1.379399108,5227,2.924997622,GA,,,
Columbus ,1980,1740,1.026906121,3521,2.078009455,GA,57884,0.030060120240481,0.060828553659042
Columbus ,.Sample,1991,1.175088825,3733,2.203217772,GA,,,
Columbus ,.15% sample,NA,NA,2204,1.430314358,GA,,,
Columbus ,.5% sample,NA,NA,3005,1.950133686,GA,,,
Columbus ,1960,236,0.202091129,NA,NA,GA,,,
Macon,1990,444,0.416463438,657,0.61625333,GA,55645,0.007979153562764,0.011806990744901
Macon,.Sample,380,0.356339085,403,0.377906977,GA,,,
Macon,1980,356,0.30454421,835,0.714310156,GA,52068,0.006837212875471,0.016036721210725
Macon,.Sample,391,0.334465326,698,0.597076208,GA,,,
Macon,.15% sample,NA,NA,403,0.329186509,GA,,,
Macon,.5% sample,NA,NA,1923,1.570783268,GA,,,
Macon,1960,1,-,NA,NA,GA,,,
Savannah,1990,1581,1.149316662,1956,1.421924978,GA,70580,0.022400113346557,0.027713233210541
Savannah,.Sample,1632,1.186417267,1737,1.26274926,GA,,,
Savannah,1980,1050,0.742626777,1772,1.253271094,GA,69241,0.015164425701535,0.025591773660115
Savannah,.Sample,991,0.700957716,1765,1.248426205,GA,,,
Savannah,.15% sample,NA,NA,891,0.75288988,GA,,,
Savannah,.5% sample,NA,NA,414,0.349827621,GA,,,
Savannah,1960,170,0.113906664,NA,NA,GA,,,
Columbus ,1970,311,0.201727985,NA,NA,GA,,,
Savannah,1970,249,0.21039468,NA,NA,GA,,,
Augusta,1970,153,0.255579313,NA,NA,GA,,,
Macon,1970,44,-,NA,NA,GA,,,
Hilo,1990,26533,70.17826915,3226,8.532585696,HI,214,123.985981308411,15.0747663551402
Hilo,.Sample,26369,69.89238762,3033,8.039122137,HI,,,
Hilo,1980,24722,70.09555133,2951,8.367121268,HI,143,172.881118881119,20.6363636363636
Hilo,.Sample,24957,70.76185886,3086,8.749893674,HI,,,
Hilo,.15% sample,NA,NA,623,2.363877822,HI,,,
Hilo,.5% sample,NA,NA,967,3.669411452,HI,,,
Hilo,1960,14819,57.07078487,NA,NA,HI,,,
Honolulu,1990,257552,70.50964761,16704,4.573030509,HI,4821,53.4229412984858,3.46484131922838
Honolulu,.Sample,258111,70.66268425,15450,4.229724698,HI,,,
Honolulu,1980,240322,65.83298635,19127,5.239584931,HI,4247,56.5862962090888,4.5036496350365
Honolulu,.Sample,244224,66.90188688,19184,5.255199316,HI,,,
Honolulu,.15% sample,NA,NA,8250,2.539485146,HI,,,
Honolulu,.5% sample,NA,NA,10077,3.101865675,HI,,,
Honolulu,1960,161034,54.73735018,NA,NA,HI,,,
Kailua,1990,14395,39.09772394,2016,5.475582595,HI,501,28.7325349301397,4.02395209580838
Kailua,.Sample,14318,38.8885871,2060,5.595089358,HI,,,
Kailua,1980,13109,36.60504859,2200,6.143192226,HI,284,46.1584507042254,7.74647887323944
Kailua,.Sample,13149,36.71674299,2087,5.827655534,HI,,,
Kailua,.15% sample,NA,NA,1000,2.960068674,HI,,,
Kailua,.5% sample,NA,NA,811,2.400615694,HI,,,
Kailua,1960,5170,20.17797206,NA,NA,HI,,,
Kailua,1970,6666,19.73181778,NA,NA,HI,,,
Honolulu,1970,174609,53.74717965,NA,NA,HI,,,
Hilo,1970,14661,55.63313475,NA,NA,HI,,,
Sioux City,1970,60,0.069828339,NA,NA,IA,,,
Dubuque,1970,56,0.089874657,NA,NA,IA,,,
Davenport,1970,110,0.111710284,NA,NA,IA,,,
Cedar Rapids,1970,146,0.131957123,NA,NA,IA,,,
Des Moines,1970,304,0.151555186,NA,NA,IA,,,
Cedar Rapids,1990,1067,0.981140403,1243,1.142977996,IA,3127,0.341221618164375,0.397505596418292
Cedar Rapids,.Sample,1119,1.028956056,1032,0.948956791,IA,,,
